cur_domain,cur_diff,correct,time_ms,target_domain,target_diff
2,2,1,12083,2,1
0,2,1,582,0,2
0,1,1,11629,0,0
0,2,1,7204,0,2
0,2,0,10213,1,1
0,2,1,1878,2,2
1,2,1,13671,1,1
0,0,0,4998,1,0
2,1,1,6937,2,1
0,0,1,8376,1,0
1,2,0,12159,1,1
0,1,0,3090,0,0
1,2,0,6048,2,1
0,0,0,13178,1,0
1,1,1,4688,1,1
2,2,1,7920,2,2
2,0,0,3663,2,0
0,2,1,8779,0,2
1,0,1,5840,0,0
0,0,0,5650,0,0
1,2,0,3438,1,1
0,0,1,9105,0,0
2,1,1,5389,2,1
1,1,0,7337,1,0
2,0,0,7504,2,0
1,2,0,758,1,1
0,2,1,10541,1,1
1,0,1,2248,1,1
0,1,0,7468,0,0
2,0,1,2123,2,1
1,2,1,14702,1,1
0,0,1,4067,0,0
1,1,0,12921,1,0
0,0,1,11322,0,0
2,2,1,14415,2,1
2,2,1,2807,2,2
0,1,1,13676,0,0
1,2,0,11275,1,1
2,1,0,2955,2,0
2,1,1,14990,2,0
1,2,1,556,1,2
0,1,1,6764,0,1
1,2,0,13467,1,1
1,1,0,4657,1,0
1,1,0,6628,0,0
0,1,0,1576,0,0
0,1,0,8230,2,0
0,0,0,5236,0,0
0,0,0,3865,0,0
0,1,1,887,0,2
2,2,0,3660,2,1
0,2,0,5523,0,1
2,1,1,12206,1,0
0,0,0,3549,0,0
1,1,0,7267,1,0
1,0,1,5720,1,0
2,1,0,1892,2,0
2,1,1,4586,2,1
1,2,0,4698,1,1
0,0,0,4278,0,0
2,0,1,13697,2,0
1,2,1,4538,1,2
1,1,0,1749,1,0
2,1,0,13499,2,0
1,1,1,9371,0,1
2,1,1,2367,2,2
0,0,1,7749,0,0
0,2,0,14929,0,1
2,1,1,1455,2,2
2,1,0,8281,2,0
0,0,1,2389,0,1
2,0,1,7411,2,0
1,2,1,7822,1,2
0,1,0,5974,0,0
1,0,0,14829,1,0
0,1,0,790,0,0
1,2,0,4525,1,1
0,1,1,3940,0,1
2,1,0,5573,0,0
0,2,0,6864,0,1
1,0,0,6155,1,0
1,2,0,12635,1,1
0,2,0,2194,1,1
1,0,0,2480,1,0
0,1,1,1010,0,2
0,0,0,3652,0,0
1,2,1,1094,2,2
0,1,0,6588,0,0
1,0,1,6498,1,0
0,2,1,9392,0,2
2,2,0,2031,2,1
2,1,1,1039,2,2
0,1,1,8990,0,1
1,1,0,11517,1,0
1,2,1,6378,1,2
2,1,0,9019,2,0
2,2,0,3075,2,1
0,1,0,5475,2,0
0,2,0,11035,0,1
1,2,1,1314,1,2
0,1,0,8992,0,0
1,0,0,3917,1,0
1,2,0,13434,2,1
2,2,0,11509,2,1
2,0,1,14298,2,0
1,0,1,738,0,1
0,1,0,8325,0,0
2,1,1,6656,2,1
0,0,1,6174,2,0
0,0,0,715,0,0
0,2,1,3554,0,2
2,0,1,13994,2,0
0,0,0,2552,2,0
1,0,0,2681,1,0
2,2,1,2381,0,2
0,0,0,10134,0,0
1,1,1,6382,2,1
0,2,1,1040,0,2
2,1,1,4780,1,1
0,0,1,13522,0,0
2,1,0,8836,1,0
2,1,0,11853,2,0
0,1,1,11477,1,0
1,2,0,2103,1,1
0,0,1,6863,0,0
1,2,1,1620,1,2
1,1,0,11170,1,0
0,0,1,14654,0,0
2,2,1,5023,2,2
1,2,0,3909,1,1
2,2,0,13241,2,1
1,2,1,6689,1,2
0,0,1,2353,0,1
2,2,0,1324,2,1
1,2,1,3018,1,2
2,1,1,688,2,2
0,0,1,13862,0,0
2,0,0,3476,2,0
0,1,1,10159,0,0
1,2,1,6618,0,2
1,1,1,12663,1,0
1,1,0,6626,0,0
0,2,0,11671,0,1
2,0,1,4022,2,0
0,2,0,5927,0,1
0,0,0,12963,0,0
0,2,0,5695,0,1
1,1,0,6557,1,0
1,0,1,14388,1,0
2,0,0,8660,1,0
0,2,1,4371,0,2
2,1,0,1649,2,0
1,0,1,2730,1,1
0,2,1,7056,0,2
0,1,1,6488,0,1
0,2,0,13440,0,1
1,2,0,14840,0,1
2,0,1,8874,2,0
1,1,1,13844,1,0
1,1,1,2795,1,2
2,1,0,3096,2,0
0,1,0,1426,1,0
2,2,1,13312,2,1
0,2,0,699,0,1
0,0,1,7175,0,0
0,1,0,10070,0,0
2,2,1,7318,2,2
2,2,0,6642,2,1
2,0,0,639,2,0
0,0,0,5716,0,0
0,0,0,7074,0,0
2,1,0,8739,2,0
1,2,1,3820,1,2
2,2,0,4533,2,1
0,0,0,6379,0,0
1,0,1,6791,1,0
1,1,0,13133,1,0
0,1,0,1527,0,0
1,1,1,10487,1,0
2,2,1,13118,2,1
2,0,0,2904,2,0
2,2,0,1498,2,1
2,0,0,8481,2,0
0,2,0,10185,0,1
1,0,0,4893,1,0
0,2,1,8667,0,2
1,2,0,7994,0,1
2,2,0,10293,2,1
0,0,0,4821,0,0
2,1,0,14729,2,0
0,1,0,3917,0,0
1,0,0,2028,1,0
2,2,1,8526,2,2
1,0,0,6975,1,0
2,1,1,11468,2,0
0,2,1,5983,0,2
1,1,1,2176,1,2
1,1,1,12285,1,0
2,2,1,9591,2,2
1,2,0,4942,1,1
0,1,1,7589,0,1
1,2,0,9589,1,1
1,2,1,13706,1,1
0,1,0,8424,0,0
1,2,0,2543,2,1
0,1,0,2391,0,0
0,0,1,14287,0,0
2,2,0,12657,2,1
0,0,1,2549,0,1
1,2,0,6339,1,1
1,0,1,1779,1,1
0,2,0,14106,1,1
2,2,1,13842,2,1
2,0,1,9127,2,0
2,1,1,11267,2,0
1,2,1,3710,2,2
1,2,1,6917,2,2
1,0,1,9884,1,0
0,0,1,9564,0,0
2,1,1,4936,2,1
2,0,1,9662,2,0
1,1,1,6052,1,1
1,1,1,13962,2,0
1,0,1,10237,2,0
0,0,0,3999,2,0
2,1,1,11918,2,0
0,1,1,1015,0,2
1,2,1,9696,1,2
2,0,0,8785,2,0
0,0,1,8339,0,0
1,1,1,2570,2,2
1,1,0,10268,1,0
1,0,1,9892,1,0
2,1,1,2870,0,2
2,1,1,12570,2,0
0,2,1,728,0,2
1,2,0,12168,1,1
0,2,1,2966,0,2
2,0,0,5553,2,0
1,2,1,7196,1,2
2,1,0,7941,2,0
0,2,0,13769,0,1
0,1,0,9805,0,0
1,2,0,1802,1,1
2,0,1,12124,2,0
0,1,1,10736,0,0
2,2,1,9131,0,2
0,0,1,12709,0,0
1,0,0,1081,1,0
2,0,1,14066,0,0
0,2,1,3465,0,2
1,1,1,14529,1,0
1,0,0,1897,1,0
0,0,0,8937,0,0
2,1,1,8719,2,1
1,2,0,14839,1,1
1,0,1,14009,1,0
0,0,0,729,0,0
1,2,0,2861,1,1
1,1,1,7655,1,1
0,2,1,3272,2,2
1,2,0,8964,1,1
1,2,1,9756,0,2
2,1,0,10644,2,0
0,1,1,6156,0,1
1,2,0,11032,1,1
0,2,0,7289,0,1
2,1,1,8697,2,1
2,2,0,9251,2,1
2,0,0,10693,2,0
2,2,1,8174,2,2
1,0,1,12975,1,0
0,0,0,4502,0,0
2,1,1,11937,1,0
2,2,1,2718,2,2
1,0,1,6236,1,0
0,0,0,5780,0,0
1,1,0,1381,1,0
0,0,0,3688,0,0
1,1,1,738,1,2
0,2,0,12318,0,1
0,0,0,9686,0,0
1,2,1,2998,0,2
1,2,0,13860,1,1
0,2,0,4839,0,1
1,2,0,13105,1,1
1,0,1,3558,1,0
1,2,0,13284,1,1
0,1,1,8501,0,1
0,0,1,4033,0,0
0,1,0,1609,0,0
1,0,0,14520,1,0
0,1,0,9757,0,0
2,0,0,3815,2,0
2,1,0,11079,2,0
0,0,0,10967,0,0
2,2,1,8058,2,2
0,2,1,13334,0,1
0,2,1,8876,0,2
1,0,0,1198,1,0
2,2,1,3190,2,2
0,2,0,1065,0,1
1,1,0,2245,1,0
2,1,1,3698,2,1
0,2,1,2439,0,2
1,1,0,7793,1,0
2,2,1,11669,2,1
0,2,0,7430,2,1
0,2,0,12122,0,1
0,0,1,1230,0,1
1,0,0,8183,1,0
1,1,0,11812,1,0
0,1,1,567,0,2
1,2,1,11868,1,1
0,2,1,3932,0,2
2,2,1,7267,2,2
1,0,0,14810,1,0
1,0,1,2557,1,1
1,2,1,791,0,2
2,0,0,13309,1,0
0,2,1,11378,2,1
2,1,1,2039,2,2
2,0,0,14987,1,0
1,2,0,13129,1,1
2,1,1,10570,2,0
2,1,1,10998,2,0
0,0,0,6635,0,0
2,2,1,14638,2,1
1,2,0,13848,1,1
1,0,0,7399,1,0
2,0,0,8126,0,0
1,1,1,14872,1,0
2,2,0,7330,2,1
1,1,1,10955,1,0
1,1,0,11748,1,0
1,1,1,2890,1,2
2,2,0,2442,0,1
1,2,1,3839,1,2
1,1,0,1966,1,0
1,2,1,4662,1,2
1,1,0,11841,1,0
1,2,0,8890,1,1
0,0,0,2850,0,0
0,0,1,8703,0,0
0,1,0,936,2,0
0,2,0,5558,0,1
2,1,1,10393,2,0
2,2,0,4770,2,1
1,1,0,14364,2,0
2,1,1,7583,2,1
0,1,0,2244,0,0
0,2,1,2537,2,2
0,2,0,8204,0,1
0,1,1,5252,1,1
0,1,1,7211,0,1
1,2,0,2490,1,1
0,1,1,9953,0,1
1,0,1,3886,1,0
0,1,1,8013,0,1
1,0,0,11782,2,0
2,1,1,5310,2,1
0,2,1,2229,0,2
0,2,0,9762,1,1
1,2,1,14581,1,1
1,1,1,14853,1,0
2,1,1,6957,2,1
2,2,0,5821,2,1
0,1,1,8997,0,1
2,1,0,10063,2,0
0,2,0,12649,0,1
0,0,1,4618,2,0
2,2,0,4367,2,1
1,1,1,8346,1,1
1,2,1,7869,1,2
0,0,1,10034,1,0
0,2,1,12799,0,1
0,1,0,1386,0,0
2,2,0,10695,2,1
0,0,1,1156,0,1
1,1,0,14970,1,0
2,1,1,3447,2,1
0,2,0,13120,0,1
0,1,1,8672,0,1
2,2,1,12774,2,1
0,1,0,10538,0,0
0,1,0,2849,2,0
2,0,0,2817,2,0
1,0,1,736,1,1
1,1,1,10767,1,0
0,1,0,7021,0,0
2,2,0,4577,0,1
1,2,0,13488,1,1
0,1,1,4962,0,1
1,1,0,5456,1,0
2,1,0,573,0,0
2,1,1,11091,1,0
2,1,0,2257,2,0
0,0,1,8037,1,0
1,1,1,8283,1,1
2,2,1,7461,2,2
1,1,1,8069,1,1
0,1,1,14036,2,0
2,1,0,11363,2,0
2,2,0,3619,2,1
1,0,0,13785,1,0
0,1,0,5525,2,0
1,0,1,9456,0,0
0,2,1,4550,0,2
1,1,1,14439,1,0
0,2,0,9759,2,1
0,2,0,7648,2,1
1,0,0,7101,1,0
1,0,0,2404,2,0
0,0,0,2586,0,0
1,0,1,6983,1,0
0,0,0,12348,0,0
0,1,0,9649,0,0
0,2,0,13133,0,1
1,2,0,6122,1,1
2,0,1,778,2,1
1,2,0,11704,1,1
0,1,1,9192,0,1
0,0,0,2476,0,0
2,1,1,5386,2,1
1,0,1,14709,1,0
1,2,1,6416,1,2
1,0,0,5555,1,0
1,0,0,14833,1,0
2,2,1,4750,2,2
2,0,0,4506,0,0
2,2,0,3909,0,1
2,1,1,7744,2,1
0,1,0,9557,0,0
1,2,0,14110,1,1
0,1,0,8568,0,0
2,1,1,13009,2,0
2,1,0,8093,0,0
1,2,1,11360,1,1
1,2,0,14038,1,1
1,1,1,6180,2,1
0,0,1,651,0,1
2,2,1,5346,2,2
0,1,1,8048,0,1
1,1,0,10129,1,0
0,2,0,13963,0,1
0,1,0,3678,0,0
2,1,1,8692,2,1
2,1,0,1533,2,0
0,2,0,1589,0,1
2,1,0,9765,2,0
1,0,1,2020,1,1
0,2,0,10504,0,1
2,2,1,8887,0,2
1,2,0,10321,1,1
1,2,0,11495,1,1
1,2,1,14773,1,1
1,2,1,10690,1,1
2,0,1,14777,2,0
2,0,1,11188,1,0
1,1,1,11980,1,0
0,1,0,12596,0,0
1,0,1,11881,2,0
2,1,0,12388,0,0
1,0,1,4243,1,0
0,1,1,11508,0,0
0,0,1,5857,1,0
0,2,0,7309,0,1
1,0,0,2664,2,0
1,1,0,9069,1,0
1,2,1,1640,1,2
1,0,1,6774,1,0
0,0,0,1903,0,0
2,1,0,3543,2,0
1,0,0,13165,1,0
2,2,1,1935,2,2
1,1,1,6302,1,1
2,0,0,8751,1,0
2,1,1,14419,2,0
0,1,0,3100,0,0
0,2,1,6547,0,2
0,1,1,4886,0,1
0,0,1,1051,0,1
2,2,1,8755,2,2
1,0,1,5626,1,0
1,2,0,12741,2,1
2,2,1,7576,2,2
0,0,1,2575,0,1
1,2,0,1040,1,1
2,0,0,5324,0,0
2,1,0,13509,2,0
0,1,0,2698,0,0
1,1,0,4442,1,0
1,1,0,7987,1,0
1,1,1,11565,1,0
2,2,0,11757,2,1
2,1,1,6224,2,1
2,1,0,13918,2,0
1,2,1,3002,1,2
2,0,1,14652,2,0
1,2,0,12844,2,1
1,0,1,7279,1,0
1,1,0,10385,0,0
0,2,1,10654,0,1
0,1,1,14949,0,0
0,2,0,1244,1,1
2,2,0,2365,2,1
1,1,0,7055,1,0
2,0,0,9001,2,0
0,1,0,3581,0,0
2,1,0,11625,2,0
0,0,1,7099,0,0
1,2,1,13467,1,1
0,1,0,2734,0,0
1,1,1,8619,2,1
2,0,0,10196,2,0
1,2,0,5837,2,1
1,2,1,2268,1,2
0,0,0,12796,0,0
2,1,1,13626,2,0
0,0,0,3824,0,0
2,0,0,7780,2,0
2,0,1,1412,1,1
1,1,1,6035,1,1
0,2,1,10621,0,1
2,2,1,2024,2,2
1,1,1,4033,1,1
2,0,0,6413,2,0
0,0,0,8958,0,0
0,2,0,1723,0,1
2,2,0,6693,2,1
2,1,0,14729,2,0
0,0,1,4583,0,0
0,2,1,13099,0,1
1,2,0,9633,1,1
2,0,0,2090,2,0
1,1,1,5201,1,1
1,0,0,8115,1,0
0,1,1,1573,0,2
2,0,1,11969,2,0
1,0,1,12939,1,0
0,0,1,9558,0,0
0,0,0,13899,0,0
1,2,1,11465,1,1
2,2,1,6793,2,2
1,1,0,4197,2,0
0,1,0,12270,0,0
1,1,0,4075,1,0
1,2,1,5001,1,2
1,2,1,5323,1,2
1,0,0,14200,0,0
1,1,0,5163,1,0
2,0,1,5257,2,0
1,0,0,8218,1,0
2,2,0,5218,2,1
0,2,0,1986,0,1
2,0,0,1840,2,0
2,0,1,6192,2,0
2,1,1,13728,2,0
1,0,0,14259,2,0
0,1,0,7851,0,0
1,0,0,12269,1,0
2,2,0,3451,2,1
0,2,0,4401,0,1
2,0,1,4836,2,0
0,2,0,4745,2,1
1,2,1,3015,1,2
2,2,0,5612,2,1
1,1,1,821,1,2
1,1,1,2216,1,2
0,2,1,10190,0,1
1,0,0,3083,1,0
2,1,1,5828,2,1
2,2,1,12963,0,1
0,0,1,13629,2,0
2,2,1,3993,0,2
2,0,0,13791,0,0
1,0,1,12641,1,0
2,2,1,3815,2,2
0,1,1,7084,0,1
2,0,1,2012,2,1
2,2,0,9744,2,1
1,0,0,14343,1,0
0,2,1,4391,0,2
0,2,1,2337,1,2
2,2,1,8978,2,2
2,0,1,12584,2,0
0,0,1,9635,0,0
2,1,1,9187,2,1
1,0,1,10514,2,0
0,0,1,1377,0,1
2,1,1,3911,2,1
1,1,0,12217,2,0
1,1,0,11343,1,0
2,0,0,893,2,0
0,2,1,5340,0,2
1,0,1,4988,1,0
2,2,1,9898,2,2
2,1,1,10603,2,0
1,2,1,10481,1,1
0,0,0,13827,0,0
1,2,1,9272,1,2
2,2,1,514,2,2
2,0,0,11249,2,0
1,0,0,1339,0,0
0,1,0,5524,1,0
1,0,0,662,1,0
0,0,0,4850,1,0
1,1,1,10183,1,0
2,1,1,5546,2,1
1,0,1,3798,1,0
0,1,0,8937,0,0
1,2,1,12963,1,1
0,0,0,1966,2,0
0,0,1,12230,0,0
2,0,1,3553,2,0
0,1,0,6104,0,0
1,2,1,11286,1,1
2,1,0,14338,1,0
0,2,0,885,0,1
0,2,0,14369,0,1
0,1,1,14581,1,0
1,0,0,14017,1,0
0,2,0,2030,2,1
1,2,0,7290,1,1
2,2,1,12104,2,1
1,0,0,1382,1,0
0,0,1,1648,0,1
2,1,0,11881,2,0
2,0,1,3873,2,0
0,2,0,3877,0,1
0,2,0,3889,0,1
2,1,0,7525,2,0
0,2,0,2811,0,1
0,0,1,2801,0,1
2,1,1,7547,0,1
0,0,1,4593,2,0
2,2,0,5821,1,1
0,1,0,5780,0,0
0,2,1,14743,2,1
2,1,1,5392,2,1
1,2,1,8184,1,2
2,2,0,14671,2,1
1,0,0,14985,1,0
2,0,0,539,0,0
1,1,1,5474,1,1
2,2,0,11411,2,1
2,2,1,8567,2,2
1,0,0,7620,1,0
0,2,1,8633,2,2
1,2,0,6763,2,1
2,0,0,3207,2,0
1,2,1,2093,1,2
1,1,0,2318,1,0
0,0,1,6919,0,0
2,1,1,6350,2,1
0,1,0,8419,0,0
2,0,0,7555,2,0
0,2,0,12516,0,1
0,0,0,12842,0,0
1,0,0,9982,1,0
1,0,1,13643,1,0
2,1,1,5356,2,1
0,0,1,8835,0,0
0,0,0,12489,0,0
2,2,0,11490,2,1
2,0,1,10680,2,0
2,2,1,3344,2,2
2,2,0,9292,2,1
2,2,0,10690,2,1
1,1,1,8866,1,1
2,1,1,945,2,2
2,1,0,5458,2,0
1,0,1,12960,1,0
2,1,1,13952,2,0
2,1,0,3368,2,0
0,2,0,8440,0,1
2,2,1,8355,2,2
2,2,1,9989,2,2
0,1,0,3986,1,0
1,1,1,11108,1,0
2,1,1,10482,2,0
0,1,1,12276,0,0
2,1,1,7242,1,1
0,1,1,9018,0,1
0,2,0,4782,2,1
1,0,0,13201,1,0
0,1,0,12580,0,0
2,0,0,9730,1,0
1,1,0,1373,1,0
1,0,1,11130,2,0
1,1,1,12844,1,0
2,2,1,3413,1,2
1,0,1,6195,1,0
1,0,1,10395,1,0
1,1,1,8649,1,1
0,1,0,13575,0,0
0,2,1,6834,0,2
1,2,0,2685,1,1
1,2,0,10645,1,1
1,1,0,9796,1,0
0,0,0,3566,0,0
1,2,0,9801,1,1
1,0,0,10889,1,0
0,1,1,8680,0,1
2,0,1,4564,0,0
1,2,0,6071,1,1
0,1,1,10316,0,0
1,2,0,13346,1,1
1,2,0,14865,1,1
2,0,0,12238,2,0
1,0,1,926,1,1
1,1,1,7688,1,1
0,0,0,3267,0,0
2,0,0,5946,2,0
2,1,1,9273,2,1
2,2,0,14841,2,1
2,0,1,8762,0,0
2,0,0,8087,2,0
0,0,0,9627,0,0
1,2,0,5004,1,1
2,2,1,14132,1,1
2,1,0,13437,2,0
0,2,0,1637,0,1
0,1,1,5342,0,1
0,2,0,4642,0,1
0,2,1,14595,0,1
2,1,1,7879,2,1
2,2,0,7107,2,1
0,2,0,7804,0,1
0,0,1,2429,0,1
2,2,1,8086,2,2
2,0,1,8586,0,0
2,2,1,11902,2,1
1,2,1,13707,1,1
1,2,0,14139,1,1
1,0,1,3832,1,0
1,0,1,12524,1,0
0,2,1,10149,0,1
0,2,0,4129,0,1
0,0,0,7204,0,0
1,0,1,5447,1,0
2,2,0,2084,2,1
2,2,1,14901,2,1
1,1,0,8683,1,0
0,2,0,8738,0,1
2,0,1,12826,2,0
0,1,0,13340,0,0
1,0,1,1100,2,1
1,1,1,13384,1,0
1,2,1,6149,1,2
0,0,1,10984,0,0
1,0,0,8396,1,0
2,1,1,12137,2,0
2,1,1,14715,2,0
2,0,0,10993,2,0
1,2,1,5862,1,2
0,0,1,6220,0,0
2,2,1,12532,2,1
2,1,0,2636,0,0
1,0,1,6704,1,0
0,0,0,8221,0,0
0,1,0,8468,0,0
2,0,0,8344,2,0
2,0,0,6910,2,0
0,0,0,2066,0,0
2,1,1,749,1,2
2,0,1,14444,2,0
1,1,0,11221,1,0
0,1,0,14462,0,0
2,1,0,706,2,0
1,1,1,590,1,2
0,2,1,9505,1,2
1,1,0,9982,0,0
2,1,0,7266,1,0
0,1,1,6001,0,1
1,0,1,6035,1,0
0,0,0,6596,0,0
0,1,1,3502,0,1
1,2,0,10317,2,1
0,1,0,12796,0,0
2,1,1,12944,2,0
1,2,1,8610,1,2
1,1,0,11705,1,0
0,2,1,14760,1,1
2,2,0,8555,2,1
0,0,1,2643,1,1
0,1,0,1014,0,0
2,0,1,5932,2,0
0,2,0,6809,0,1
1,1,0,7791,0,0
1,0,0,2185,1,0
0,1,1,2814,1,2
0,0,1,3449,0,0
2,2,1,10971,2,1
1,2,1,14506,2,1
0,2,1,5997,0,2
0,2,1,1770,0,2
1,1,1,8105,1,1
2,2,0,14604,2,1
0,2,1,7346,0,2
0,2,0,12376,0,1
1,1,0,13505,1,0
1,0,0,11634,1,0
1,1,0,2611,1,0
2,0,1,11023,2,0
0,1,1,14583,0,0
0,0,1,5540,1,0
1,2,1,14908,1,1
1,1,0,1774,1,0
2,0,1,13953,2,0
2,0,0,6647,1,0
2,1,0,5630,2,0
1,2,0,7801,1,1
1,0,0,5650,2,0
1,2,0,10101,1,1
0,1,0,14189,0,0
2,2,1,5035,2,2
1,2,1,6640,1,2
2,2,0,5038,2,1
0,0,1,12991,0,0
0,2,0,13145,0,1
1,2,0,753,1,1
0,0,0,3084,0,0
1,0,0,13234,1,0
1,2,0,12122,1,1
1,2,0,9330,2,1
0,0,0,6939,0,0
0,1,0,6633,0,0
2,1,1,3591,2,1
1,2,1,4403,1,2
1,0,0,8854,1,0
1,1,0,12309,0,0
0,1,0,5415,0,0
0,0,0,2362,0,0
2,1,1,12520,0,0
1,1,1,11285,1,0
2,2,0,7683,2,1
2,1,0,5705,0,0
0,2,1,6587,0,2
0,0,1,9965,0,0
1,2,0,2408,1,1
0,0,0,6008,0,0
0,2,0,3084,0,1
0,1,0,10103,0,0
0,1,0,8628,0,0
2,2,1,8248,2,2
0,2,1,8491,2,2
2,2,1,8093,2,2
0,2,0,2349,0,1
2,0,0,13565,2,0
1,0,1,9753,0,0
0,2,0,14814,0,1
2,0,0,4228,2,0
1,1,1,4936,1,1
0,1,1,4791,0,1
0,0,0,13395,0,0
2,0,1,9590,2,0
1,2,1,1045,1,2
0,0,1,961,0,1
2,0,1,13258,2,0
1,1,1,7088,1,1
2,0,1,8322,2,0
0,0,0,2070,0,0
1,0,1,6892,1,0
1,1,0,13629,1,0
0,2,1,12709,0,1
1,1,0,9502,1,0
1,2,0,6528,1,1
0,1,0,12778,0,0
2,0,1,11889,0,0
1,0,1,2190,1,1
1,1,1,9809,1,1
0,0,1,5438,2,0
1,2,1,1487,1,2
1,2,1,5319,1,2
2,1,0,1635,2,0
1,0,1,2352,2,1
0,1,1,11343,0,0
2,1,1,13946,2,0
2,1,0,6103,2,0
1,2,1,2780,1,2
0,0,1,4574,0,0
2,0,0,9846,2,0
0,2,0,14642,0,1
1,0,1,9637,1,0
0,1,0,11074,0,0
0,0,1,5114,0,0
2,1,0,1864,2,0
0,2,1,4413,0,2
1,1,1,13842,2,0
2,0,1,5323,2,0
0,0,1,1672,0,1
2,0,1,6654,2,0
0,2,0,4304,0,1
2,1,1,11286,2,0
1,1,1,2883,1,2
1,0,0,5135,2,0
2,1,1,10016,2,0
0,0,0,6501,0,0
0,0,1,5756,2,0
1,0,0,13078,0,0
1,1,0,4495,1,0
1,2,1,14946,1,1
2,1,0,7964,2,0
0,1,0,8068,0,0
2,0,1,8968,2,0
2,2,0,4287,2,1
1,1,0,2007,1,0
1,2,1,9646,1,2
0,2,0,928,0,1
1,1,1,10676,1,0
1,2,0,541,2,1
0,1,0,7978,2,0
1,0,1,2548,1,1
1,1,0,1541,1,0
1,0,0,12535,1,0
0,2,0,7642,0,1
0,1,0,10321,0,0
2,2,0,1645,2,1
2,0,1,14954,2,0
2,0,0,3817,2,0
2,0,1,5989,2,0
2,1,0,5530,2,0
0,2,1,6116,0,2
2,1,0,9137,2,0
2,0,0,2070,2,0
2,2,0,3978,1,1
1,0,0,12388,0,0
0,1,1,812,0,2
0,1,1,1563,2,2
2,0,0,12108,2,0
1,2,1,13657,1,1
1,2,0,5673,1,1
2,1,0,13741,2,0
1,0,0,532,1,0
0,2,1,13121,0,1
0,1,1,6551,0,1
1,1,0,13872,0,0
0,0,1,11056,0,0
0,2,1,3604,1,2
0,1,0,1960,0,0
2,2,1,12555,2,1
0,1,1,2100,0,2
0,1,1,2465,0,2
0,0,0,12785,0,0
2,2,1,14082,0,1
2,2,1,10967,2,1
0,1,0,5028,0,0
0,0,1,7130,0,0
2,0,0,14814,2,0
0,1,1,14887,0,0
0,2,1,13711,0,1
2,1,1,4099,0,1
0,1,0,4010,0,0
2,0,1,8845,0,0
0,2,1,13541,0,1
1,1,0,565,1,0
1,1,0,733,1,0
0,1,0,12469,0,0
1,1,0,2531,1,0
1,1,0,5738,2,0
0,0,1,12517,1,0
2,0,1,12315,2,0
1,1,0,8959,1,0
2,0,1,8370,2,0
0,0,1,10570,0,0
1,0,0,4492,1,0
2,0,1,2151,0,1
2,2,1,6758,2,2
1,0,1,9195,2,0
0,2,0,13881,0,1
1,0,1,2770,1,1
1,1,1,7359,0,1
1,1,0,8110,1,0
1,2,1,783,0,2
2,1,1,774,2,2
0,0,1,9068,0,0
2,0,0,7459,2,0
0,1,0,9456,0,0
2,1,0,11048,2,0
2,1,0,14980,1,0
2,1,1,5503,2,1
0,1,0,9737,1,0
1,1,0,14893,1,0
2,1,1,7343,1,1
0,1,0,9481,0,0
0,1,1,13842,0,0
1,2,0,3642,1,1
2,1,1,10577,2,0
1,2,0,4812,1,1
0,0,1,5268,0,0
0,1,0,9993,0,0
1,0,1,9328,1,0
1,0,1,7997,1,0
0,2,0,14478,0,1
2,1,0,5024,0,0
1,0,1,6494,2,0
1,0,1,10840,1,0
2,1,1,1030,0,2
0,2,0,1123,0,1
1,1,1,14595,1,0
0,1,0,10769,0,0
0,2,1,5782,0,2
1,2,0,11605,1,1
1,0,1,6664,1,0
1,0,0,7222,2,0
1,1,1,12489,1,0
1,1,1,6841,1,1
0,0,0,766,0,0
0,1,1,10503,0,0
2,2,0,3298,2,1
1,1,0,5631,1,0
1,2,0,2045,0,1
1,1,0,8521,2,0
0,0,0,14964,0,0
2,2,0,1213,2,1
2,2,0,7541,2,1
2,1,1,14662,2,0
1,0,1,14287,1,0
0,1,1,2522,0,2
2,0,1,6691,0,0
2,2,1,6438,2,2
0,0,1,2857,0,1
1,1,1,3182,1,1
2,2,0,7296,2,1
2,2,0,8078,2,1
0,2,0,8525,1,1
2,1,0,14086,2,0
0,1,0,13824,0,0
1,1,1,4354,1,1
2,2,1,12858,2,1
1,1,1,5508,1,1
2,1,1,12946,2,0
1,0,0,5114,1,0
2,1,1,9666,2,1
1,0,0,3680,1,0
1,2,0,10107,1,1
0,2,1,11600,0,1
0,2,0,6166,0,1
0,1,0,6683,0,0
0,2,1,13227,1,1
2,2,1,4869,2,2
0,2,0,12628,0,1
0,2,1,2654,2,2
2,1,0,5378,2,0
0,1,0,2294,0,0
2,0,0,12424,2,0
1,0,1,4719,2,0
1,2,0,1304,1,1
1,0,1,3050,1,0
0,0,1,12274,2,0
0,2,0,12576,0,1
1,1,1,10295,1,0
2,0,0,783,2,0
1,2,1,12382,1,1
1,2,0,7442,1,1
2,2,1,13028,2,1
0,1,1,11821,0,0
2,1,0,13648,2,0
1,1,0,1921,1,0
1,2,1,4726,1,2
2,1,1,9896,2,1
2,0,1,12821,2,0
0,2,1,1653,0,2
2,1,1,3517,2,1
1,1,0,4538,1,0
1,1,1,14117,0,0
1,1,1,3571,1,1
1,2,0,3158,1,1
1,2,1,7589,0,2
1,2,0,7473,1,1
2,0,0,3853,2,0
1,2,1,9866,1,2
2,2,0,1192,2,1
0,0,0,3945,0,0
0,2,1,1022,0,2
2,0,1,1912,2,1
